boothFees-int[][],canDropScene-int[],canMint-int,desc-string,destructible-bool,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"792,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-747,747,Lv 1 农牧装备碎片,0,1,50,1,0,1,999,0,4,1,1
"793,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-748,748,Lv 2 农牧装备碎片,0,1,50,1,0,1,999,0,4,2,1
"794,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-749,749,Lv 3 农牧装备碎片,0,1,50,1,0,1,999,0,4,3,1
"795,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-750,750,Lv 4 农牧装备碎片,0,1,50,1,0,1,999,0,4,4,1
"796,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-751,751,Lv 5 农牧装备碎片,0,1,50,1,0,1,999,0,4,5,1
"797,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-752,752,Lv 6 农牧装备碎片,0,1,50,1,0,1,999,0,4,6,1
"798,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-753,753,Lv 7 农牧装备碎片,0,1,50,1,0,1,999,0,4,7,1
"799,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-754,754,Lv 8 农牧装备碎片,0,1,50,1,0,1,999,0,4,8,1
"800,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-755,755,Lv 9 农牧装备碎片,0,1,50,1,0,1,999,0,4,9,1
"792,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-756,756,Lv 1 采集装备碎片,0,1,54,1,0,3,999,0,4,1,1
"793,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-757,757,Lv 2 采集装备碎片,0,1,54,1,0,3,999,0,4,2,1
"794,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-758,758,Lv 3 采集装备碎片,0,1,54,1,0,3,999,0,4,3,1
"795,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-759,759,Lv 4 采集装备碎片,0,1,54,1,0,3,999,0,4,4,1
"796,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-760,760,Lv 5 采集装备碎片,0,1,54,1,0,3,999,0,4,5,1
"797,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-761,761,Lv 6 采集装备碎片,0,1,54,1,0,3,999,0,4,6,1
"798,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-762,762,Lv 7 采集装备碎片,0,1,54,1,0,3,999,0,4,7,1
"799,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-763,763,Lv 8 采集装备碎片,0,1,54,1,0,3,999,0,4,8,1
"800,1","1,3,4",1,装备碎片通过拆解装备获得，可以用于合成更高等级的碎片或者重新合成装备。,0,0,item-icon-764,764,Lv 9 采集装备碎片,0,1,54,1,0,3,999,0,4,9,1
-,0,1,"100 x LUAG期货(一) = 1 x LUAG期货(一百)
在Close Beta中无法交易与转移，记得在TGE的时候回来 :-)",0,0,item-icon-765,765,LUAG期货(一),0,1,,0,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"每日排行榜奖励.
-------
用于立刻刷出一个Token任务",1,0,item-icon-766,766,采集任务票 0-3,0,1,410,1,0,3,999,2,7,0,1
-,"1,3,4",1,"每日排行榜奖励.
-------
用于立刻刷出一个Token任务",1,0,item-icon-767,767,采集任务票 4-6,0,1,411,1,0,3,999,2,7,0,1
-,"1,3,4",1,"每日排行榜奖励.
-------
用于立刻刷出一个Token任务",1,0,item-icon-768,768,采集任务票 7-9,0,1,412,1,0,3,999,2,7,0,1
-,"1,3,4",1,"每日排行榜奖励.
-------
用于立刻刷出一个Token任务",1,0,item-icon-769,769,农牧任务票 0-3,0,1,404,1,0,1,999,2,7,0,1
-,"1,3,4",1,"每日排行榜奖励.
-------
用于立刻刷出一个Token任务",1,0,item-icon-770,770,农牧任务票 4-6,0,1,405,1,0,1,999,2,7,0,1
-,"1,3,4",1,"每日排行榜奖励.
-------
用于立刻刷出一个Token任务",1,0,item-icon-771,771,农牧任务票 7-9,0,1,406,1,0,1,999,2,7,0,1
-,0,0,"游戏内稳定货币
1 LUAUSD = 1 USDT",0,0,item-icon-773,773,绿豆,0,1,,0,0,"1,2,3",999,0,4,0,1
-,0,0,拥有越多幸运点，刷新出Token任务的概率越高,0,0,item-icon-774,774,幸运点,0,1,,0,0,"1,2,3",999,0,4,0,1
"792,1","1,3,4",1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
进入初级采集挑战所需门票",0,0,item-icon-775,775,初级采集挑战门票,0,1,,1,0,3,999,0,4,0,1
"792,1","1,3,4",1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
进入中级采集挑战所需门票",0,0,item-icon-776,776,中级采集挑战门票,0,1,,1,0,3,999,0,4,0,1
"792,1","1,3,4",1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
进入高级采集挑战所需门票",0,0,item-icon-777,777,高级采集挑战门票,0,1,,1,0,3,999,0,4,0,1
"792,1","1,3,4",1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
进入初级农牧挑战所需门票",0,0,item-icon-778,778,初级农牧挑战门票,0,1,,1,0,1,999,0,4,0,1
"792,1","1,3,4",1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
进入中级农牧挑战所需门票",0,0,item-icon-779,779,中级农牧挑战门票,0,1,,1,0,1,999,0,4,0,1
"792,1","1,3,4",1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
进入高级农牧挑战所需门票",0,0,item-icon-780,780,高级农牧挑战门票,0,1,,1,0,1,999,0,4,0,1
-,"1,3,4",1,用于制作包装盒,0,0,item-icon-783,783,Lv 1-包装纸,0,1,,1,0,"1,2,3",999,0,4,1,1
-,"1,3,4",1,用于制作包装盒,0,0,item-icon-784,784,Lv 2-包装纸,0,1,,1,0,"1,2,3",999,0,4,2,1
-,"1,3,4",1,用于制作包装盒,0,0,item-icon-785,785,Lv 3-包装纸,0,1,,1,0,"1,2,3",999,0,4,3,1
-,"1,3,4",1,用于制作包装盒,0,0,item-icon-786,786,Lv 4-包装纸,0,1,,1,0,"1,2,3",999,0,4,4,1
-,"1,3,4",1,用于制作包装盒,0,0,item-icon-787,787,Lv 5-包装纸,0,1,,1,0,"1,2,3",999,0,4,5,1
-,"1,3,4",1,用于制作包装盒,0,0,item-icon-788,788,Lv 6-包装纸,0,1,,1,0,"1,2,3",999,0,4,6,1
-,"1,3,4",1,用于制作包装盒,0,0,item-icon-789,789,Lv 7-包装纸,0,1,,1,0,"1,2,3",999,0,4,7,1
-,"1,3,4",1,用于制作包装盒,0,0,item-icon-790,790,Lv 8-包装纸,0,1,,1,0,"1,2,3",999,0,4,8,1
-,"1,3,4",1,用于制作包装盒,0,0,item-icon-791,791,Lv 9-包装纸,0,1,,1,0,"1,2,3",999,0,4,9,1
-,"1,3,4",1,用于打包售卖商品,0,0,item-icon-792,792,Lv 1-包装盒,0,1,,1,0,"1,2,3",999,0,4,1,1
-,"1,3,4",1,用于打包售卖商品,0,0,item-icon-793,793,Lv 2-包装盒,0,1,,1,0,"1,2,3",999,0,4,2,1
-,"1,3,4",1,用于打包售卖商品,0,0,item-icon-794,794,Lv 3-包装盒,0,1,,1,0,"1,2,3",999,0,4,3,1
-,"1,3,4",1,用于打包售卖商品,0,0,item-icon-795,795,Lv 4-包装盒,0,1,,1,0,"1,2,3",999,0,4,4,1
-,"1,3,4",1,用于打包售卖商品,0,0,item-icon-796,796,Lv 5-包装盒,0,1,,1,0,"1,2,3",999,0,4,5,1
-,"1,3,4",1,用于打包售卖商品,0,0,item-icon-797,797,Lv 6-包装盒,0,1,,1,0,"1,2,3",999,0,4,6,1
-,"1,3,4",1,用于打包售卖商品,0,0,item-icon-798,798,Lv 7-包装盒,0,1,,1,0,"1,2,3",999,0,4,7,1
-,"1,3,4",1,用于打包售卖商品,0,0,item-icon-799,799,Lv 8-包装盒,0,1,,1,0,"1,2,3",999,0,4,8,1
-,"1,3,4",1,用于打包售卖商品,0,0,item-icon-800,800,Lv 9-包装盒,0,1,,1,0,"1,2,3",999,0,4,9,1
-,"1,3,4",1,永恒碎片 可合成 永恒必中白名单或者幸运白名单,0,0,item-icon-801,801,永恒碎片,0,1,,1,0,"1,2,3",999,0,4,2,1
-,0,1,来自Lumi的官方认可,0,0,item-icon-803,803,Lumi之证,0,1,,1,0,"1,2,3",999,0,4,9,1
-,0,0,Ronin Lumi 游戏内货币,0,0,item-icon-805,805,RON,0,1,,0,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"排行榜奖励。
-------",1,0,item-icon-806,806,战斗材料任务票 0-3,0,1,407,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1," 排行榜奖励。
-------",1,0,item-icon-807,807,战斗材料任务票 4-6,0,1,408,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1," 排行榜奖励。
-------",1,0,item-icon-808,808,战斗材料任务票 7-9,0,1,409,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1," 排行榜奖励。
-------",1,0,item-icon-809,809,采集材料任务票 0-3,0,1,410,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1," 排行榜奖励。
-------",1,0,item-icon-810,810,采集材料任务票 4-6,0,1,411,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1," 排行榜奖励。
-------",1,0,item-icon-811,811,采集材料任务票 7-9,0,1,412,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1," 排行榜奖励。
-------",1,0,item-icon-812,812,农牧材料任务票 0-3,0,1,404,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1," 排行榜奖励。
-------",1,0,item-icon-813,813,农牧材料任务票 4-6,0,1,405,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1," 副本/挑战奖励，令牌任务奖励。
-------",1,0,item-icon-814,814,农牧材料任务票 7-9,0,1,406,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1," 副本/挑战奖励，令牌任务奖励。
-------",0,0,item-icon-815,815,战斗材料抽奖 1-3,0,1,482,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," 副本/挑战奖励，令牌任务奖励。
-------",0,0,item-icon-816,816,战斗材料抽奖 1-6,0,1,483,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," 副本/挑战奖励，令牌任务奖励。
-------",0,0,item-icon-817,817,战斗材料抽奖 1-9,0,1,484,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," 副本/挑战奖励，令牌任务奖励。
-------",0,0,item-icon-818,818,采集材料抽奖 1-3,0,1,485,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," 副本/挑战奖励，令牌任务奖励。
-------",0,0,item-icon-819,819,采集材料抽奖 1-6,0,1,486,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," 副本/挑战奖励，令牌任务奖励。
-------",0,0,item-icon-820,820,采集材料抽奖 1-9,0,1,487,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," 副本/挑战奖励，令牌任务奖励。
-------",0,0,item-icon-821,821,农牧材料抽奖 1-3,0,1,488,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," 副本/挑战奖励，令牌任务奖励。
-------",0,0,item-icon-822,822,农牧材料抽奖 1-6,0,1,489,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1, 空,0,0,item-icon-823,823,农牧材料抽奖 1-9,0,1,490,1,0,"1,2,3",999,0,4,0,1
"800,1",0,0, 空,0,0,item-icon-824,824,大型作物种子,0,1,,0,0,"1,2,3",999,0,3,0,1
"800,1",0,0, 空,0,0,item-icon-825,825,大型作物种子,0,1,,0,0,"1,2,3",999,0,3,0,1
"800,1",0,0, 空,0,0,item-icon-826,826,大型作物种子,0,1,,0,0,"1,2,3",999,0,3,0,1
"800,1",0,0, 空,0,0,item-icon-827,827,大型作物种子,0,1,,0,0,"1,2,3",999,0,3,0,1
"800,1",0,0, 空,0,0,item-icon-828,828,大型作物种子,0,1,,0,0,"1,2,3",999,0,3,0,1
"800,1",0,0, 空,0,0,item-icon-829,829,大型作物种子,0,1,,0,0,"1,2,3",999,0,3,0,1
"800,1",0,0, 空,0,0,item-icon-830,830,大型作物种子,0,1,,0,0,"1,2,3",999,0,3,0,1
"800,1",0,0, 空,0,0,item-icon-831,831,大型作物种子,0,1,,0,0,"1,2,3",999,0,3,0,1
"800,1",0,0, 空,0,0,item-icon-832,832,大型作物种子,0,1,,0,0,"1,2,3",999,0,3,0,1
"800,1","1,3,4",1,用于合成道具，通过击杀南瓜蝙蝠获得,1,0,item-icon-833,833,南瓜瓤,0,1,,0,0,2,999,0,4,0,1
"800,1","1,3,4",1,用于合成道具，通过畜牧获得,1,0,item-icon-834,834,蝙蝠翅膀,0,1,,0,0,1,999,0,4,0,1
"800,1","1,3,4",1,用于合成道具，通过采集Lv0草获得,1,0,item-icon-835,835,烂叶,0,1,,0,0,3,999,0,4,0,1
"800,1","1,3,4",1,用于合成道具，通过采集Lv0树获得,1,0,item-icon-836,836,朽木,0,1,,0,0,3,999,0,4,0,1
"800,1","1,3,4",1,用于合成道具，通过采集Lv0矿获得,1,0,item-icon-837,837,碎石,0,1,,0,0,3,999,0,4,0,1
"800,1","1,3,4",1,空,0,0,item-icon-838,838,南瓜蝙蝠,0,1,,0,0,1,999,0,6,0,1
"792,1","1,3,4",1,一个神秘的物品，似乎散发出若隐若现的光芒,0,0,item-icon-839,839,Lumi 碎片,0,1,,1,0,,999,0,4,0,1
"800,1","1,3,4",1,"合成产出.
可以用于合成装备或道具
-------
0级精力溶液，用于合成0级精力药水",1,0,item-icon-840,840,Lv 0 能量溶液 ,0,1,,0,0,,999,0,4,0,1
"800,1","1,3,4",1,"合成产出.
使用它可以触发特殊效果
-------
0级精力恢复药水，恢复2点精力值",1,0,item-icon-841,841,Lv 0 精力药水,0,1,,0,0,,999,0,3,0,1
"800,1","1,3,4",1,"合成产出.
可以用于合成装备或道具
-------
用于制作0级装备",1,0,item-icon-842,842,Lv 0 战斗精华,0,1,,0,0,,999,0,4,0,1
"800,1","1,3,4",1,"合成产出.
可以用于合成装备或道具
-------
用于制作0级装备",1,0,item-icon-843,843,Lv 0 采集精华,0,1,,0,0,,999,0,4,0,1
"800,1","1,3,4",1,"合成产出.
可以用于合成装备或道具
-------
用于制作0级装备",1,0,item-icon-844,844,Lv 0 种植精华,0,1,,0,0,,999,0,4,0,1
"800,1","1,3,4",1,"合成产出.
可以用于合成装备或道具
-------
用于制作0级装备",1,0,item-icon-845,845,Lv 0 养殖精华,0,1,,0,0,,999,0,4,0,1
"800,1","1,3,4",1,完成新手任务的证明,0,0,item-icon-846,846,新手勋章 - 战斗,0,1,,0,0,,999,0,4,0,1
"800,1","1,3,4",1,完成新手任务的证明,0,0,item-icon-847,847,新手勋章 - 采集,0,1,,0,0,,999,0,4,0,1
"800,1","1,3,4",1,完成新手任务的证明,0,0,item-icon-848,848,新手勋章 - 农牧,0,1,,0,0,,999,0,4,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-849,849,时装头·熔岩征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-850,850,时装头·虚空征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-851,851,时装头·远古征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-852,852,时装头·光辉骑士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-853,853,时装头·冰霜战士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-854,854,时装头·鸡冠头,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-855,855,时装头·扎古,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-856,856,时装头·时尚教父,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-857,857,时装头·Ronin队长,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-910,910,时装头·Axies绿,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-858,858,时装头·积木,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-859,859,时装头·鸡窝头,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-860,860,时装头·比特武士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-861,861,时装头·宇智波·带鲁,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-862,862,时装头·未来战士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-863,863,时装头·小智,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-864,864,时装头·大嘴鸭,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-865,865,时装头·薯战士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-866,866,时装头·太阳花,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-867,867,时装头·仙人掌,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-868,868,时装武器·香蕉,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-869,869,时装武器·平底锅,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-870,870,时装武器·玩具鲨鱼,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-871,871,时装武器·马桶塞,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-872,872,时装武器·吹风机,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-873,873,时装护甲·熔岩征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-874,874,时装护腿·熔岩征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-875,875,时装护手·熔岩征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-876,876,时装护靴·熔岩征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-877,877,时装护甲·虚空征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-878,878,时装护腿·虚空征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-879,879,时装护手·虚空征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-880,880,时装护靴·虚空征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-881,881,时装护甲·远古征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-882,882,时装护腿·远古征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-883,883,时装护手·远古征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-884,884,时装护靴·远古征服者,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-885,885,时装护甲·光辉骑士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-886,886,时装护腿·光辉骑士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-887,887,时装护手·光辉骑士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-888,888,时装护靴·光辉骑士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-889,889,时装护甲·冰霜战士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-890,890,时装护腿·冰霜战士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-891,891,时装护手·冰霜战士,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-892,892,时装护靴·冰霜战士,0,5,,1,0,,999,0,1,0,1
-,"1,3,4",1, 呕吐..臭罐头...,1,0,item-icon-893,893,鱼骨,0,1,,0,0,,999,0,4,0,1
-,"1,3,4",1, 成长中,1,0,item-icon-894,894,开过的罐头,0,1,,0,0,,999,0,4,0,1
-,"1,3,4",1, 请把恐龙带回来,1,0,item-icon-895,895,发芽的豆,0,1,,0,0,,999,0,4,0,1
-,"1,3,4",1, 我喜欢它,1,0,item-icon-896,896,恐龙蛋,0,1,,0,0,,999,0,4,0,1
-,"1,3,4",1, 仍在工作,1,0,item-icon-897,897,黄豆,0,1,,0,0,,999,0,4,0,1
-,"1,3,4",1, 似乎上面写着什么。,1,0,item-icon-898,898,齿轮,0,1,,0,0,,999,0,4,0,1
-,"1,3,4",1, 建议作为时尚穿着,1,0,item-icon-899,899,卷轴,0,1,,0,0,,999,0,4,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-900,900,时装头·Axies白,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-901,901,时装护甲·Axies白,0,5,,1,0,,999,0,1,0,1
"792,1",0,1,建议作为时装穿戴,0,0,item-icon-902,902,时装护腿·Axies白,0,5,,1,0,,999,0,1,0,1
