boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
-,0,0,,97,item-icon-722,722, 토템 D 씨앗,0,1,,0,1,1,999,0,3,0,1
-,0,0,,97,item-icon-723,723, 토템 E 씨앗,0,1,,0,1,1,999,0,3,0,1
"792,1","1,3,4",1,A souvenir obtained by defeating the Wandering Blade Samurai.,0,item-icon-725,725, 방랑하는 검사 사무라이의 메달,0,1,476,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,A souvenir obtained by defeating the Specter Bishop.,0,item-icon-726,726, 유령 주교의 메달,0,1,475,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Appearing in Arena Dungeon.
It can be used to craft equipment or items.
-------
The drop reward obtained by killing the Arena Dungeon Boss.",0,item-icon-727,727, 살인자의 메달,0,1,470,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Appearing in Floating Realm.
It can be used to craft equipment or items.
-------
The drop reward obtained by killing the Floating Realm's Monsters.",0,item-icon-728,728, 개척자의 메달,0,1,40,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
The drop reward obtained by killing the Ancient Domain's Monsters.",0,item-icon-729,729, 정복자의 메달,0,1,42,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Appearing in Arena Dungeon.
It can be used to craft equipment or items.
-------
The drop reward obtained by killing the Arena Dungeon Boss.",0,item-icon-730,730, 불법의 광적인 사람의 메달,0,1,471,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Appearing in Arena Dungeon.
It can be used to craft equipment or items.
-------
The drop reward obtained by killing the Arena Dungeon Boss.",0,item-icon-731,731, 피에 굶주린 중독자의 메달,0,1,472,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,Earned through daily challenges,0,item-icon-732,732, 활력의 메달,0,1,413,1,0,2,999,0,4,0,1
-,0,1,"Special item, non-transferable.",0,item-icon-733,733, 일일 도전 입장권,0,1,413,0,0,2,999,0,4,0,1
"792,1","1,3,4",1,Coo Coo Coo,0,item-icon-734,734, 비둘기의 메달,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Daily Ranking reward..
-------
Immediately create a token task.",0,item-icon-735,735, 전투0-3,0,1,407,1,0,2,999,2,7,0,1
-,"1,3,4",1,"Daily Ranking reward..
-------
Immediately create a token task.",0,item-icon-736,736, 전투4-6,0,1,408,1,0,2,999,2,7,0,1
-,"1,3,4",1,"Daily Ranking reward..
-------
Immediately create a token task.",0,item-icon-737,737, 전투7-9,0,1,409,1,0,2,999,2,7,0,1
"792,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-738,738, Lv 1 전투 장비 파편,0,1,52,1,0,2,999,0,4,1,1
"793,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-739,739, Lv 2 전투 장비 파편,0,1,52,1,0,2,999,0,4,2,1
"794,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-740,740,Lv 3 전투 장비 파편,0,1,52,1,0,2,999,0,4,3,1
"795,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-741,741, Lv 4 전투 장비 파편,0,1,52,1,0,2,999,0,4,4,1
"796,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-742,742, Lv 5 전투 장비 파편,0,1,52,1,0,2,999,0,4,5,1
"797,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-743,743, Lv 6 전투 장비 파편,0,1,52,1,0,2,999,0,4,6,1
"798,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-744,744, Lv 7 전투 장비 파편,0,1,52,1,0,2,999,0,4,7,1
"799,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-745,745, Lv 8 전투 장비 파편,0,1,52,1,0,2,999,0,4,8,1
"800,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-746,746, Lv 9 전투 장비 파편,0,1,52,1,0,2,999,0,4,9,1
"792,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-747,747, Lv 1 농사 장비 파편,0,1,50,1,0,1,999,0,4,1,1
"793,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-748,748, Lv 2 농사 장비 파편,0,1,50,1,0,1,999,0,4,2,1
"794,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-749,749, Lv 3 농사 장비 파편,0,1,50,1,0,1,999,0,4,3,1
"795,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-750,750, Lv 4 농사 장비 파편,0,1,50,1,0,1,999,0,4,4,1
"796,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-751,751, Lv 5 농사 장비 파편,0,1,50,1,0,1,999,0,4,5,1
"797,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-752,752, Lv 6 농사 장비 파편,0,1,50,1,0,1,999,0,4,6,1
"798,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-753,753, Lv 7 농사 장비 파편,0,1,50,1,0,1,999,0,4,7,1
"799,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-754,754, Lv 8 농사 장비 파편,0,1,50,1,0,1,999,0,4,8,1
"800,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-755,755, Lv 9 농사 장비 파편,0,1,50,1,0,1,999,0,4,9,1
"792,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-756,756, Lv 1 채집 장비 파편,0,1,54,1,0,3,999,0,4,1,1
"793,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-757,757, Lv 2 채집 장비 파편,0,1,54,1,0,3,999,0,4,2,1
"794,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-758,758, Lv 3 채집 장비 파편,0,1,54,1,0,3,999,0,4,3,1
"795,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-759,759, Lv 4 채집 장비 파편,0,1,54,1,0,3,999,0,4,4,1
"796,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-760,760, Lv 5 채집 장비 파편,0,1,54,1,0,3,999,0,4,5,1
"797,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-761,761, Lv 6 채집 장비 파편,0,1,54,1,0,3,999,0,4,6,1
"798,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-762,762, Lv 7 채집 장비 파편,0,1,54,1,0,3,999,0,4,7,1
"799,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-763,763, Lv 8 채집 장비 파편,0,1,54,1,0,3,999,0,4,8,1
"800,1","1,3,4",1,Equipment fragments can be obtained by dismantling equipment. They can be used to craft higher-level fragments or to reassemble equipment.,0,item-icon-764,764, Lv 9 채집 장비 파편,0,1,54,1,0,3,999,0,4,9,1
-,0,1,"100 x LUAG Future(1) = 1 x LUAG Future(100)
Unsellable and untransferable in close beta, remember to come back in TGE :-)",0,item-icon-765,765, LUAG 미래(1),0,1,,0,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Daily Ranking reward..
-------
Immediately create a token task.",0,item-icon-766,766, 채집0-3,0,1,410,1,0,3,999,2,7,0,1
-,"1,3,4",1,"Daily Ranking reward..
-------
Immediately create a token task.",0,item-icon-767,767, 채집4-6,0,1,411,1,0,3,999,2,7,0,1
-,"1,3,4",1,"Daily Ranking reward..
-------
Immediately create a token task.",0,item-icon-768,768, 채집7-9,0,1,412,1,0,3,999,2,7,0,1
-,"1,3,4",1,"Daily Ranking reward..
-------
Immediately create a token task.",0,item-icon-769,769, 농사0-3,0,1,404,1,0,1,999,2,7,0,1
-,"1,3,4",1,"Daily Ranking reward..
-------
Immediately create a token task.",0,item-icon-770,770, 농사4-6,0,1,405,1,0,1,999,2,7,0,1
-,"1,3,4",1,"Daily Ranking reward..
-------
Immediately create a token task.",0,item-icon-771,771, 농사7-9,0,1,406,1,0,1,999,2,7,0,1
-,0,0,"In Game Currency
1 LUAUSD = 1 USDT",0,item-icon-773,773, LUAUSD,0,1,,0,0,"1,2,3",999,0,4,0,1
-,0,0,"The more lucky point, higher chance of token task",0,item-icon-774,774, 행운 포인트,0,1,,0,0,"1,2,3",999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Tickets required to enter the Junior Gather Challenge",0,item-icon-775,775, 초급 채집 입장권,0,1,,1,0,3,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Tickets required to enter the Intermediate Gather Challenge",0,item-icon-776,776, 중급 채집 입장권,0,1,,1,0,3,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Tickets required to enter the Advanced Gather Challenge",0,item-icon-777,777, 고급 채집 입장권,0,1,,1,0,3,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Tickets required to enter the Junior Farming Challenge",0,item-icon-778,778, 초급 농사 입장권,0,1,,1,0,1,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Tickets required to enter the Intermediate Farming Challenge",0,item-icon-779,779, 중급 농사 입장권,0,1,,1,0,1,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Tickets required to enter the Advanced Farming Challenge",0,item-icon-780,780, 고급 농사 입장권,0,1,,1,0,1,999,0,4,0,1
-,"1,3,4",1,Craft Lv 1 Packaging box,0,item-icon-783,783, Lv 1 포장지,0,1,,1,0,"1,2,3",999,0,4,1,1
-,"1,3,4",1,Craft Lv 2 Packaging box,0,item-icon-784,784, Lv 2 포장지,0,1,,1,0,"1,2,3",999,0,4,2,1
-,"1,3,4",1,Craft Lv 3 Packaging box,0,item-icon-785,785, Lv 3 포장지,0,1,,1,0,"1,2,3",999,0,4,3,1
-,"1,3,4",1,Craft Lv 4 Packaging box,0,item-icon-786,786, Lv 4 포장지,0,1,,1,0,"1,2,3",999,0,4,4,1
-,"1,3,4",1,Craft Lv 5 Packaging box,0,item-icon-787,787, Lv 5 포장지,0,1,,1,0,"1,2,3",999,0,4,5,1
-,"1,3,4",1,Craft Lv 6 Packaging box,0,item-icon-788,788, Lv 6 포장지,0,1,,1,0,"1,2,3",999,0,4,6,1
-,"1,3,4",1,Craft Lv 7 Packaging box,0,item-icon-789,789, Lv 7 포장지,0,1,,1,0,"1,2,3",999,0,4,7,1
-,"1,3,4",1,Craft Lv 8 Packaging box,0,item-icon-790,790, Lv 8 포장지,0,1,,1,0,"1,2,3",999,0,4,8,1
-,"1,3,4",1,Craft Lv 9 Packaging box,0,item-icon-791,791, Lv 9 포장지,0,1,,1,0,"1,2,3",999,0,4,9,1
-,"1,3,4",1,Package Lv 1 item for sell,0,item-icon-792,792, Lv 1 포장 상자,0,1,,1,0,"1,2,3",999,0,4,1,1
-,"1,3,4",1,Package Lv 2 item for sell,0,item-icon-793,793,Lv 2 포장 상자,0,1,,1,0,"1,2,3",999,0,4,2,1
-,"1,3,4",1,Package Lv 3 item for sell,0,item-icon-794,794, Lv 3 포장 상자,0,1,,1,0,"1,2,3",999,0,4,3,1
-,"1,3,4",1,Package Lv 4 item for sell,0,item-icon-795,795, Lv 4 포장 상자,0,1,,1,0,"1,2,3",999,0,4,4,1
-,"1,3,4",1,Package Lv 5 item for sell,0,item-icon-796,796, Lv 5 포장 상자,0,1,,1,0,"1,2,3",999,0,4,5,1
-,"1,3,4",1,Package Lv 6 item for sell,0,item-icon-797,797, Lv 6 포장 상자,0,1,,1,0,"1,2,3",999,0,4,6,1
-,"1,3,4",1,Package Lv 7 item for sell,0,item-icon-798,798, Lv 7 포장 상자,0,1,,1,0,"1,2,3",999,0,4,7,1
-,"1,3,4",1,Package Lv 8 item for sell,0,item-icon-799,799, Lv 8 포장 상자,0,1,,1,0,"1,2,3",999,0,4,8,1
-,"1,3,4",1,Package Lv 9 item for sell,0,item-icon-800,800, Lv 9 포장 상자,0,1,,1,0,"1,2,3",999,0,4,9,1
-,"1,3,4",1,Eternal fragments can form either an Eternal Guaranteed Whitelist or the Lucky Whitelist,0,item-icon-801,801, 영원한 파편,0,1,,1,0,"1,2,3",999,0,4,2,1
-,0,1,Recognition from Lumi Official,0,item-icon-803,803, 루미의 메달,0,1,,1,0,"1,2,3",999,0,4,9,1
-,0,0,Ronin Lumi In-Game Currency,0,item-icon-805,805, RON,0,1,,0,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Reward of Leaderboard.
-------
",0,item-icon-806,806, 전투 재료 0-3,0,1,404,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1,"Reward of Leaderboard.
-------
",0,item-icon-807,807, 전투 재료 4-6,0,1,405,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1,"Reward of Leaderboard.
-------
",0,item-icon-808,808, 전투 재료 7-9,0,1,406,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1,"Reward of Leaderboard.
-------
",0,item-icon-809,809, 채집 재료 0-3,0,1,407,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1,"Reward of Leaderboard.
-------
",0,item-icon-810,810, 채집 재료 4-6,0,1,408,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1,"Reward of Leaderboard.
-------
",0,item-icon-811,811, 채집 재료 7-9,0,1,409,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1,"Reward of Leaderboard.
-------
",0,item-icon-812,812, 농사 재료 0-3,0,1,410,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1,"Reward of Leaderboard.
-------
",0,item-icon-813,813, 농사 재료 4-6,0,1,411,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1,"Reward of Leaderboard.
-------
",0,item-icon-814,814, 농사 재료 7-9,0,1,412,1,0,"1,2,3",999,0,7,0,1
-,"1,3,4",1,"Reward of Dungeon/Challenge, Token Task's Reward.
-------
",0,item-icon-815,815, 전투 재료 복권 1-3,0,1,482,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Reward of Dungeon/Challenge, Token Task's Reward.
-------
",0,item-icon-816,816, 전투 재료 복권 1-6,0,1,483,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Reward of Dungeon/Challenge, Token Task's Reward.
-------
",0,item-icon-817,817, 전투 재료 복권 1-9,0,1,484,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Reward of Dungeon/Challenge, Token Task's Reward.
-------
",0,item-icon-818,818, 채집 재료 복권 1-3,0,1,485,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Reward of Dungeon/Challenge, Token Task's Reward.
-------
",0,item-icon-819,819, 채집 재료 복권 1-6,0,1,486,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Reward of Dungeon/Challenge, Token Task's Reward.
-------
",0,item-icon-820,820, 채집 재료 복권 1-9,0,1,487,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Reward of Dungeon/Challenge, Token Task's Reward.
-------
",0,item-icon-821,821, 농사 재료 복권 1-3,0,1,488,1,0,"1,2,3",999,0,4,0,1
