canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,quality-int[],subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
HP hiện tại +480
",0,item-icon-652,652,"Thuốc chữa bệnh đồng 
",1,0,3,9,1,3,9,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Tấn công chiến đấu +70
",0,item-icon-653,653,"Thuốc tăng tấn công đồng 
",1,0,3,9,1,3,9,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Tốc độ di chuyển +280
",0,item-icon-654,654,"Thuốc tăng tốc độ đồng 
",1,0,3,9,1,3,9,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Sát thương chí mạng chống lại quái vật +180
",0,item-icon-655,655,"Thuốc tăng chí mạng đồng 
",1,0,3,9,1,3,9,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
HP tối đa +280
",0,item-icon-656,656,"Thuốc tăng sức sống đồng 
",1,0,3,9,1,3,9,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Phòng thủ chiến đấu +30
",0,item-icon-657,657,"Thuốc tăng phòng thủ đồng 
",1,0,3,9,1,3,9,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Vé vào Ancient Domain
",0,item-icon-658,658,"Vé vào khu vực cổ xưa 
",1,0,2,999,0,4,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Vé vào Junior Arena
",0,item-icon-659,659,"Vé vào khu vực đấu trường cấp thấp 
",1,0,2,999,0,4,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Vé vào Intermediate Arena
",0,item-icon-660,660,"Vé vào khu vực đấu trường trung cấp 
",1,0,2,999,0,4,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Vé vào Advanced Arena
",0,item-icon-661,661,"Vé vào khu vực đấu trường cao cấp 
",1,0,2,999,0,4,0,1
0,1,"Có thể ấp trứng thú cưng - Metal Mutt
",0,item-icon-665,665,"Con chó kim loại 
",1,0,1,999,0,6,1,1
0,1,"Có thể ấp trứng thú cưng - Pumpkin Fiend
",0,item-icon-666,666,"Quỷ bí ngô 
",1,0,1,999,0,6,1,1
0,1,"Có thể ấp trứng thú cưng - Cactus Warrior
",0,item-icon-667,667,"Chiến binh xương rồng 
",1,0,1,999,0,6,1,1
0,1,"Có thể ấp trứng thú cưng - Buzz Buddy
",0,item-icon-668,668,"Ong vo ve 
",1,0,1,999,0,6,2,1
0,1,"Có thể ấp trứng thú cưng - Leafy Lurker
",0,item-icon-669,669,"Người ẩn nấp lá 
",1,0,1,999,0,6,2,1
0,1,"Có thể ấp trứng thú cưng - Mine Cat
",0,item-icon-670,670,"Con mèo của tôi 
",1,0,1,999,0,6,2,1
0,1,"Có thể ấp trứng thú cưng - Chaos Wraith
",0,item-icon-671,671,"Bóng ma hỗn loạn 
",1,0,1,999,0,6,3,1
0,1,"Có thể ấp trứng thú cưng - Crimson Gnasher
",0,item-icon-672,672,"Slugger đỏ thẫm 
",1,0,1,999,0,6,3,1
0,1,Có thể ấp trứng thú cưng - Frosty Paw,0,item-icon-673,673,Minion băng giá,1,0,1,999,0,6,3,1
0,1,"Có thể ấp trứng thú cưng - Angry Stump
",0,item-icon-674,674,"Cây gốc tức giận
[583]Quả trứng lá cam
[584]Quân lính xương sống
[585]Tiểu tinh linh tuyết tối
[586]Quái vật bóng tối
[587]Đội trưởng xương sống
[588]Người khổng lồ vỏ băng
[589]Pháp sư thỏ
[590]Cung thủ xương sống
[591]Chúa tể nhỏ lấp lánh
[592]Thủy tinh bảo vệ lửa
[593]Thủy tinh bảo vệ khổng lồ
[594]Quái vật đá sọc vàng
[595]Thần bảo vệ đôi mắt khôn ngoan
[596]Rồng trẻ ánh sáng sao
[597]Tinh linh ánh sáng huyền bí
[598]Tinh linh khắc đá xanh
[599]Chiếc khiên gai tươi cười
[600]Hạt giống thử nghiệm bùa phép
[601]Sức mạnh thiên nhiên cấp độ 1
[602]Sức mạnh thiên nhiên cấp độ 2
[603]Sức mạnh thiên nhiên cấp độ 3
[604]Sức mạnh thiên nhiên cấp độ 4
[605]Sức mạnh thiên nhiên cấp độ 5
[606]Sức mạnh thiên nhiên cấp độ 6",1,0,1,999,0,6,4,1
0,1,"Có thể ấp trứng thú cưng - OrangeLeaf Egghead
",0,item-icon-675,675,OrangeLeaf Egghead: Quả trứng OrangeLeaf,1,0,1,999,0,6,4,1
0,1,"Có thể ấp trứng thú cưng - Skeleton Soldier
",0,item-icon-676,676,Skeleton Soldier: Quân lính xương,1,0,1,999,0,6,4,1
0,1,"Có thể ấp trứng thú cưng - Dark Snow Sprite
",0,item-icon-677,677,Dark Snow Sprite: Linh hồn tuyết tối,1,0,1,999,0,6,5,1
0,1,"Có thể ấp trứng thú cưng - Shadow Behemoth
",0,item-icon-678,678,Shadow Behemoth: Quái vật bóng tối,1,0,1,999,0,6,5,1
0,1,"Có thể ấp trứng thú cưng - Skeleton Captain
",0,item-icon-679,679,Skeleton Captain: Đội trưởng xương,1,0,1,999,0,6,5,1
0,1,"Có thể ấp trứng thú cưng - Ice Shell Giant
",0,item-icon-680,680,Ice Shell Giant: Người khổng lồ vỏ băng,1,0,1,999,0,6,6,1
0,1,"Có thể ấp trứng thú cưng - Rabbit Wizard
",0,item-icon-681,681,Rabbit Wizard: Pháp sư thỏ,1,0,1,999,0,6,6,1
0,1,"Có thể ấp trứng thú cưng - Skeleton Archer
",0,item-icon-682,682,Skeleton Archer: Cung thủ xương,1,0,1,999,0,6,6,1
0,1,"Có thể ấp trứng thú cưng - Dazzling Little Overlord
",0,item-icon-683,683,Dazzling Little Overlord: Chúa tể nhỏ lấp lánh,1,0,1,999,0,6,7,1
0,1,"Có thể ấp trứng thú cưng - Fire-Rock Sentinel
",0,item-icon-684,684,Fire-Rock Sentinel: Người gác đá lửa,1,0,1,999,0,6,7,1
0,1,"Có thể ấp trứng thú cưng - Giant Rock Sentinel
",0,item-icon-685,685,Giant Rock Sentinel: Người gác đá khổng lồ,1,0,1,999,0,6,7,1
0,1,"Có thể ấp trứng thú cưng - Yellow-Striped Rock Beast
",0,item-icon-686,686,Yellow-Striped Rock Beast: Quái vật đá sọc vàng,1,0,1,999,0,6,8,1
0,1,"Có thể ấp trứng thú cưng - Wise-Eyed Eagle Guardian
",0,item-icon-687,687,Wise-Eyed Eagle Guardian: Người bảo vệ đại bàng sắc mắt khôn ngoan,1,0,1,999,0,6,8,1
0,1,"Có thể ấp trứng thú cưng - Starlight Young Dragon
",0,item-icon-688,688,Starlight Young Dragon: Rồng trẻ ánh sáng sao,1,0,1,999,0,6,8,1
0,1,"Có thể ấp trứng thú cưng - Enigmatic Light Spirit
",0,item-icon-689,689,Enigmatic Light Spirit: Linh hồn ánh sáng bí ẩn,1,0,1,999,0,6,9,1
0,1,"Có thể ấp trứng thú cưng - Greenstone Carved Spirit
",0,item-icon-690,690,Greenstone Carved Spirit: Linh hồn đá xanh,1,0,1,999,0,6,9,1
0,1,"Có thể ấp trứng thú cưng - Smiling Spike Shield
",0,item-icon-691,691,Smiling Spike Shield: Khiên chói lóa,1,0,1,999,0,6,9,1
"1,3,4",1,"Thu thập vật liệu cùng cấp có thể dẫn đến việc thu được hạt giống bổ sung, giết quái vật cùng cấp có thể dẫn đến việc thu được mục này.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Đây là một loại hạt giống có thể trồng để mọc cây tre, phù hợp để sử dụng trong lĩnh vực nông nghiệp.
",97,item-icon-692,692,Lv 1 Hạt tre,1,0,1,999,0,3,1,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nó chứa một lực lượng tự nhiên mạnh mẽ. Có thể sử dụng cho thú cưng.
",0,item-icon-693,693,Lv 1 Power of Nature: Sức mạnh tự nhiên cấp độ 1,1,0,3,"1,0",1,4,1,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nó chứa một lực lượng tự nhiên mạnh mẽ. Có thể sử dụng cho thú cưng.
",0,item-icon-694,694,Lv 2 Power of Nature: Sức mạnh tự nhiên cấp độ 2,1,0,3,2,1,4,2,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nó chứa một lực lượng tự nhiên mạnh mẽ. Có thể sử dụng cho thú cưng.
",0,item-icon-695,695,Lv 3 Power of Nature: Sức mạnh tự nhiên cấp độ 3,1,0,3,3,1,4,3,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nó chứa một lực lượng tự nhiên mạnh mẽ. Có thể sử dụng cho thú cưng.
",0,item-icon-696,696,Lv 4 Power of Nature: Sức mạnh tự nhiên cấp độ 4,1,0,3,4,1,4,4,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nó chứa một lực lượng tự nhiên mạnh mẽ. Có thể sử dụng cho thú cưng.
",0,item-icon-697,697,Lv 5 Power of Nature: Sức mạnh tự nhiên cấp độ 5,1,0,3,5,1,4,5,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nó chứa một lực lượng tự nhiên mạnh mẽ. Có thể sử dụng cho thú cưng.",0,item-icon-698,698,Lv 6 Power of Nature: Sức mạnh tự nhiên cấp độ 6,1,0,3,6,1,4,6,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nó chứa một lực lượng tự nhiên mạnh mẽ. Có thể sử dụng cho thú cưng.
",0,item-icon-699,699,Lv 7 Power of Nature: Sức mạnh tự nhiên cấp độ 7,1,0,3,7,1,4,7,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nó chứa một lực lượng tự nhiên mạnh mẽ. Có thể sử dụng cho thú cưng.
",0,item-icon-700,700,"Cấp độ 8 Sức mạnh của Thiên nhiên
",1,0,3,8,1,4,8,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nó chứa một lực lượng tự nhiên mạnh mẽ. Có thể sử dụng cho thú cưng.
",0,item-icon-701,701,"Cấp độ 9 Sức mạnh của Thiên nhiên
",1,0,3,9,1,4,9,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Thức ăn cho thú cưng là một vật phẩm tiêu hao phù hợp cho thú cưng cấp 0, và có thể tăng độ no và giá trị tăng trưởng của thú cưng. Nó được làm từ cây cỏ và chất dinh dưỡng tự nhiên, có hương vị sảng khoái và dễ tiêu hóa và hấp thụ. Mỗi gói thức ăn cho thú cưng nhẹ và dễ mang theo, là một vật phẩm không thể thiếu cho chủ nuôi thú cưng.
",27,item-icon-702,702,"Cấp độ 3 Thức ăn
",1,0,1,3,1,3,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Thức ăn cho thú cưng là một vật phẩm tiêu hao phù hợp cho thú cưng cấp 0, và có thể tăng độ no và giá trị tăng trưởng của thú cưng. Nó được làm từ cây cỏ và chất dinh dưỡng tự nhiên, có hương vị sảng khoái và dễ tiêu hóa và hấp thụ. Mỗi gói thức ăn cho thú cưng nhẹ và dễ mang theo, là một vật phẩm không thể thiếu cho chủ nuôi thú cưng.
",27,item-icon-703,703,"Cấp độ 4 Thức ăn
",1,0,1,4,1,3,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Thức ăn cho thú cưng là một vật phẩm tiêu hao phù hợp cho thú cưng cấp 0, và có thể tăng độ no và giá trị tăng trưởng của thú cưng. Nó được làm từ cây cỏ và chất dinh dưỡng tự nhiên, có hương vị sảng khoái và dễ tiêu hóa và hấp thụ. Mỗi gói thức ăn cho thú cưng nhẹ và dễ mang theo, là một vật phẩm không thể thiếu cho chủ nuôi thú cưng.
",27,item-icon-704,704,"Cấp độ 5 Thức ăn
",1,0,1,5,1,3,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Thức ăn cho thú cưng là một vật phẩm tiêu hao phù hợp cho thú cưng cấp 0, và có thể tăng độ no và giá trị tăng trưởng của thú cưng. Nó được làm từ cây cỏ và chất dinh dưỡng tự nhiên, có hương vị sảng khoái và dễ tiêu hóa và hấp thụ. Mỗi gói thức ăn cho thú cưng nhẹ và dễ mang theo, là một vật phẩm không thể thiếu cho chủ nuôi thú cưng.
",27,item-icon-705,705,"Cấp độ 6 Thức ăn
",1,0,1,6,1,3,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Thức ăn cho thú cưng là một vật phẩm tiêu hao phù hợp cho thú cưng cấp 0, và có thể tăng độ no và giá trị tăng trưởng của thú cưng. Nó được làm từ cây cỏ và chất dinh dưỡng tự nhiên, có hương vị sảng khoái và dễ tiêu hóa và hấp thụ. Mỗi gói thức ăn cho thú cưng nhẹ và dễ mang theo, là một vật phẩm không thể thiếu cho chủ nuôi thú cưng.
",27,item-icon-706,706,"Cấp độ 7 Thức ăn
",1,0,1,7,1,3,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Thức ăn cho thú cưng là một vật phẩm tiêu hao phù hợp cho thú cưng cấp 0, và có thể tăng độ no và giá trị tăng trưởng của thú cưng. Nó được làm từ cây cỏ và chất dinh dưỡng tự nhiên, có hương vị sảng khoái và dễ tiêu hóa và hấp thụ. Mỗi gói thức ăn cho thú cưng nhẹ và dễ mang theo, là một vật phẩm không thể thiếu cho chủ nuôi thú cưng.
",27,item-icon-707,707,"Cấp độ 8 Thức ăn
",1,0,1,8,1,3,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Thức ăn cho thú cưng là một vật phẩm tiêu hao phù hợp cho thú cưng cấp 0, và có thể tăng độ no và giá trị tăng trưởng của thú cưng. Nó được làm từ cây cỏ và chất dinh dưỡng tự nhiên, có hương vị sảng khoái và dễ tiêu hóa và hấp thụ. Mỗi gói thức ăn cho thú cưng nhẹ và dễ mang theo, là một vật phẩm không thể thiếu cho chủ nuôi thú cưng.
",27,item-icon-708,708,"Cấp độ 9 Thức ăn
",1,0,1,9,1,3,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Khôi phục năng lượng - 4.
",0,item-icon-709,709,"Lọ thuốc phục hồi năng lượng cấp 1 2.0
",1,0,3,"1,0",1,3,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Khôi phục năng lượng - 10.
",0,item-icon-710,710,"Lọ thuốc phục hồi năng lượng cấp 2 2.0
",1,0,3,2,1,3,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Khôi phục năng lượng - 17.
",0,item-icon-711,711,"Lọ thuốc phục hồi năng lượng cấp 3 2.0
",1,0,3,3,1,3,0,1
